"release_group","worldwide","avg_domestic_percent","avg_foreign_percent","rating","vote_count"
"Agent Backkom: King's Bear","8619446.000000000000","0.00000000000000000000","100.0000000000000000","6.000","1.0"
"Un mondo a parte","8108856.000000000000","0.00000000000000000000","100.0000000000000000","6.536","168.0"
"Deep Sea","98230905.000000000000","47.2000000000000000","52.8000000000000000","6.558","77.0"
"Season of the Witch","91627228.000000000000","27.1000000000000000","72.9000000000000000","5.476","2420.0"
"Ralph Breaks the Internet","529323962.00000000","38.0000000000000000","62.0000000000000000","7.200","7573.0"
"Carnage","30035601.000000000000","8.5000000000000000","91.5000000000000000","7.200","2914.0"
"Just Mercy","50901502.000000000000","70.7000000000000000","29.3000000000000000","7.900","2253.0"
"Flight of the Phoenix","35021497.000000000000","60.0000000000000000","40.0000000000000000","5.990","864.0"
"Tokyo MER","30239900.000000000000","0.00000000000000000000","100.0000000000000000","7.700","4.0"
"The X Files: I Want to Believe","69363381.000000000000","30.3000000000000000","69.7000000000000000","5.817","1495.0"
"Diary of a Mad Black Woman","50652203.000000000000","100.0000000000000000","0.00000000000000000000","6.600","210.0"
"Vice","76073488.000000000000","62.9000000000000000","37.1000000000000000","7.022","3334.0"
"A Tale of Mari and Three Puppies","30183621.000000000000","0.00000000000000000000","100.0000000000000000","7.700","10.0"
"The Zone of Interest","52790256.000000000000","16.4000000000000000","83.6000000000000000","7.078","1824.0"
"A Star Is Born","436388866.00000000","49.3000000000000000","50.7000000000000000","7.498","11656.0"
"The Way Back","24172201.000000000000","11.2000000000000000","88.8000000000000000","7.012","1562.0"
"Dracula 2000","47053625.000000000000","70.2000000000000000","29.8000000000000000","5.300","672.0"
"Barbershop: The Next Cut","55630051.000000000000","97.1000000000000000","2.9000000000000000","6.310","458.0"
"Bowling for Columbine","58008423.000000000000","37.2000000000000000","62.8000000000000000","7.519","1541.0"
"My Super Ex-Girlfriend","61108981.000000000000","36.9000000000000000","63.1000000000000000","5.108","1430.0"
"The Secret Garden","8721243.000000000000","0.00000000000000000000","100.0000000000000000","6.338","578.0"
"SPEC: Heaven","29023960.000000000000","0.00000000000000000000","100.0000000000000000","7.208","24.0"
"Megalopolis","13858876.000000000000","55.0000000000000000","45.0000000000000000","5.400","555.0"
"Cry Macho","16510734.000000000000","62.4000000000000000","37.6000000000000000","5.900","1014.0"
"Muroi Shinji: Ikitsuzukeru Mono","10174418.000000000000","0.00000000000000000000","100.0000000000000000","0.000","0.0"
"The First Purge","137056262.000000000000","50.7000000000000000","49.3000000000000000","6.000","3984.0"
"The Hunger Games: Mockingjay - Part 2","653428261.00000000","43.1000000000000000","56.9000000000000000","6.900","12520.0"
"From Today, It's My Turn: The Movie","47895887.000000000000","0.00000000000000000000","100.0000000000000000","6.900","21.0"
"Crazy Alien","327598891.00000000","0.00000000000000000000","100.0000000000000000","6.100","62.0"
"Under the Hawthorn Tree","23004431.000000000000","0.00000000000000000000","100.0000000000000000","7.800","139.0"
"The Hundred Regiments Offensive","63230000.000000000000","0.00000000000000000000","100.0000000000000000","5.200","7.0"
"Love O2O","39969537.000000000000","0.00000000000000000000","100.0000000000000000","6.600","52.0"
"Adrenaline Rush: The Science of Risk","11011932.000000000000","99.8000000000000000","0.20000000000000000000","6.000","5.0"
"Love & Mercy","28641776.000000000000","43.8000000000000000","56.2000000000000000","7.100","669.0"
"Super Troopers","23182223.000000000000","79.8000000000000000","20.2000000000000000","6.600","1099.0"
"Jurassic World Dominion","1001978080.00000000","37.6000000000000000","62.4000000000000000","6.683","6132.0"
"Our Family Wedding","21409028.000000000000","94.6000000000000000","5.4000000000000000","5.713","127.0"
"Sideways","109706931.000000000000","65.2000000000000000","34.8000000000000000","7.091","1666.0"
"United 93","76700659.000000000000","41.0000000000000000","59.0000000000000000","7.123","1480.0"
"American Psycho","34266564.000000000000","44.0000000000000000","56.0000000000000000","7.401","11064.0"
"The Empty Man","4796993.000000000000","62.4000000000000000","37.6000000000000000","6.162","841.0"
"Happy Death Day","125479266.000000000000","44.4000000000000000","55.6000000000000000","6.600","6122.0"
"Blue Lock: Episode Nagi","14291561.000000000000","13.0000000000000000","87.0000000000000000","7.527","128.0"
"Tonde Saitama: Biwako Yori Ai o Komete","15107891.000000000000","0.00000000000000000000","100.0000000000000000","6.500","2.0"
"The Beekeeper","152720535.000000000000","43.4000000000000000","56.6000000000000000","7.344","3184.0"
"Chouchou","22288364.000000000000","0.00000000000000000000","100.0000000000000000","5.291","457.0"
"Runaway Jury","80154140.000000000000","61.7000000000000000","38.3000000000000000","6.925","1269.0"
"Glory Road","42938449.000000000000","99.3000000000000000","0.70000000000000000000","7.423","723.0"
"Broken Flowers","47329961.000000000000","29.0000000000000000","71.0000000000000000","6.900","1333.0"
"Beyond Borders","11705002.000000000000","37.8000000000000000","62.2000000000000000","6.400","407.0"
"King Arthur: Legend of the Sword","149175066.000000000000","26.3000000000000000","73.7000000000000000","6.500","5690.0"
"Ready","24663361.000000000000","3.9000000000000000","96.1000000000000000","5.000","91.0"
"Tuck Everlasting","19344615.000000000000","99.1000000000000000","0.90000000000000000000","6.600","467.0"
"18 Years Later","8785730.000000000000","0.30000000000000000000","99.7000000000000000","5.000","33.0"
"Inside Out 2","1698772985.00000000","38.4000000000000000","61.6000000000000000","7.566","5141.0"
"Frankenweenie","81491068.000000000000","43.3000000000000000","56.7000000000000000","6.987","3356.0"
"The Happytime Murders","27506452.000000000000","75.3000000000000000","24.7000000000000000","5.700","988.0"
"Out of Inferno","24109886.000000000000","0.00000000000000000000","100.0000000000000000","6.073","48.0"
"Grande, grosso e... Verdone","21860130.000000000000","0.00000000000000000000","100.0000000000000000","5.871","383.0"
"Kisarazu Cat's Eye: Nihon Series","10029866.000000000000","0.00000000000000000000","100.0000000000000000","5.900","7.0"
"Daddy's Home 2","180613180.000000000000","57.6000000000000000","42.4000000000000000","6.295","2544.0"
"Into the Blue","46117696.000000000000","40.8000000000000000","59.2000000000000000","5.900","1491.0"
"The Quiet American","27674124.000000000000","46.9000000000000000","53.1000000000000000","6.500","298.0"
"Cocaine Bear","88314672.000000000000","73.2000000000000000","26.8000000000000000","6.039","2059.0"
"Isn't It Romantic","48791187.000000000000","100.0000000000000000","0.00000000000000000000","6.212","3460.0"
"Ricki and the Flash","41325328.000000000000","64.9000000000000000","35.1000000000000000","5.787","703.0"
"Merry Christmas","8228560.000000000000","0.00000000000000000000","100.0000000000000000","5.560","284.0"
"Firestarter","15039250.000000000000","64.8000000000000000","35.2000000000000000","5.600","699.0"
"The Girl on the Bridge","1708839.000000000000","100.0000000000000000","0.00000000000000000000","7.067","195.0"
"The Debt","45636368.000000000000","68.3000000000000000","31.7000000000000000","6.600","886.0"
"Hit Me Anyone One More Time!","32333512.000000000000","0.00000000000000000000","100.0000000000000000","6.900","10.0"
"Lockout","32948113.000000000000","43.5000000000000000","56.5000000000000000","5.934","1827.0"
"Men in Black II","441818803.00000000","43.1000000000000000","56.9000000000000000","6.372","9913.0"
"Bad Boys: Ride or Die","404547819.00000000","47.8000000000000000","52.2000000000000000","7.468","2514.0"
"Father There Is Only One 3","16401315.000000000000","0.00000000000000000000","100.0000000000000000","7.596","250.0"
"Gretel & Hansel","22304357.000000000000","68.8000000000000000","31.2000000000000000","5.986","1429.0"
"Brotherhood of the Wolf","70752904.000000000000","15.9000000000000000","84.1000000000000000","6.720","1534.0"
"Resident Evil","102984862.000000000000","39.0000000000000000","61.0000000000000000","6.638","6360.0"
"War of the Arrows","50587661.000000000000","0.50000000000000000000","99.5000000000000000","7.200","261.0"
"The Disaster Artist","29820616.000000000000","70.8000000000000000","29.2000000000000000","7.113","3512.0"
"Tangled","591794936.00000000","33.9000000000000000","66.1000000000000000","7.604","11513.0"
"State and Main","9206279.000000000000","75.4000000000000000","24.6000000000000000","6.300","223.0"
"The Nanny Diaries","47817020.000000000000","54.2000000000000000","45.8000000000000000","6.371","1139.0"
"Fantastic Four","333535934.00000000","46.4000000000000000","53.6000000000000000","5.785","9308.0"
"Madea's Big Happy Family","54161287.000000000000","98.5000000000000000","1.50000000000000000000","6.700","139.0"
"The Lives of Others","77356942.000000000000","14.6000000000000000","85.4000000000000000","8.028","3682.0"
"We Made a Beautiful Bouquet","35042879.000000000000","0.00000000000000000000","100.0000000000000000","7.700","85.0"
"Reindeer Games","32168970.000000000000","72.6000000000000000","27.4000000000000000","5.700","653.0"
"Poltergeist","95437994.000000000000","49.7000000000000000","50.3000000000000000","5.207","2266.0"
"World War Z","540007876.00000000","37.5000000000000000","62.5000000000000000","6.821","15404.0"
"Brokeback Mountain","178062759.000000000000","46.6000000000000000","53.4000000000000000","7.794","6988.0"
"Watchmen","185382813.000000000000","58.0000000000000000","42.0000000000000000","7.339","9234.0"
"Listy do M. Pozegnania i powroty","9440754.000000000000","0.00000000000000000000","100.0000000000000000","6.800","4.0"
"Nin x Nin: Ninja Hattori-kun, the Movie","16351134.000000000000","0.00000000000000000000","100.0000000000000000","5.200","4.0"
"Troy","497409852.00000000","26.8000000000000000","73.2000000000000000","7.200","10184.0"
"Far from Heaven","29027914.000000000000","54.8000000000000000","45.2000000000000000","7.000","607.0"
"How to Be Single","112543513.000000000000","41.6000000000000000","58.4000000000000000","6.257","3195.0"
"Original Sin","35402320.000000000000","46.7000000000000000","53.3000000000000000","6.100","814.0"
"Daddy's Little Girls","31609243.000000000000","99.2000000000000000","0.80000000000000000000","6.800","121.0"
"Silver Linings Playbook","236412453.00000000","55.9000000000000000","44.1000000000000000","7.141","11971.0"
"The Cookout","12009070.000000000000","98.4000000000000000","1.60000000000000000000","4.600","41.0"
"The Blind Swordsman: Zatoichi","31167430.000000000000","0.00000000000000000000","100.0000000000000000","7.247","857.0"
"Funny People","71585235.000000000000","72.4000000000000000","27.6000000000000000","5.886","1292.0"
"Lone Survivor","154802912.000000000000","80.8000000000000000","19.2000000000000000","7.446","4306.0"
"The Door Lock","36100000.000000000000","0.00000000000000000000","100.0000000000000000","4.400","9.0"
"Krrish","18041250.000000000000","7.9000000000000000","92.1000000000000000","6.300","232.0"
"Nomadland","39458207.000000000000","9.4000000000000000","90.6000000000000000","7.196","2988.0"
"Rush Hour 3","258097122.00000000","54.3000000000000000","45.7000000000000000","6.483","3303.0"
"Christmas in Love","22668087.000000000000","0.00000000000000000000","100.0000000000000000","4.715","237.0"
"Big Momma's House","173959438.000000000000","67.6000000000000000","32.4000000000000000","5.815","2294.0"
"Love on the Cloud","45386560.000000000000","0.60000000000000000000","99.4000000000000000","3.800","12.0"
"Monster's Ball","44909486.000000000000","69.6000000000000000","30.4000000000000000","6.766","978.0"
"Boyhood","48137666.000000000000","52.7000000000000000","47.3000000000000000","7.500","5156.0"
"Hide and Seek","35461505.000000000000","0.00000000000000000000","100.0000000000000000","6.500","97.0"
"The Big Wedding","46522137.000000000000","46.9000000000000000","53.1000000000000000","5.864","1154.0"
"The Exorcism of Emily Rose","145166804.000000000000","51.7000000000000000","48.3000000000000000","6.594","2776.0"
"A Little Something Extra","84044095.000000000000","0.00000000000000000000","100.0000000000000000","7.142","629.0"
"Geostorm","221900160.00000000","15.2000000000000000","84.8000000000000000","6.113","4787.0"
"Undercover Brother","41604473.000000000000","94.0000000000000000","6.0000000000000000","5.835","375.0"
"Saving Silverman","26086706.000000000000","74.4000000000000000","25.6000000000000000","5.700","535.0"
"The Fourth Kind","47709193.000000000000","53.4000000000000000","46.6000000000000000","6.300","1708.0"
"The Clearing","12520799.000000000000","46.0000000000000000","54.0000000000000000","5.800","228.0"
"I Feel Pretty","94539426.000000000000","51.6000000000000000","48.4000000000000000","6.400","2036.0"
"Bugs!","29388999.000000000000","64.9000000000000000","35.1000000000000000","4.304","23.0"
"Missing Link","26565710.000000000000","62.7000000000000000","37.3000000000000000","6.956","846.0"
"Les blagues de Toto","8859185.000000000000","0.00000000000000000000","100.0000000000000000","4.900","57.0"
"My Donkey, My Lover & I","7974769.000000000000","1.90000000000000000000","98.1000000000000000","6.422","341.0"
"Forever Young","59981902.000000000000","0.20000000000000000000","99.8000000000000000","3.800","7.0"
"Eragon","250425512.00000000","30.0000000000000000","70.0000000000000000","5.110","3248.0"
"2 Guns","131940411.000000000000","57.3000000000000000","42.7000000000000000","6.538","4139.0"
"Spring Breakers","31724284.000000000000","44.5000000000000000","55.5000000000000000","5.228","3808.0"
"RED 2","148075565.000000000000","36.0000000000000000","64.0000000000000000","6.527","4023.0"
"We Own the Night","55033767.000000000000","51.9000000000000000","48.1000000000000000","6.695","1367.0"
"The Spy Who Dumped Me","75320680.000000000000","44.6000000000000000","55.4000000000000000","6.400","2214.0"
"Sonic the Hedgehog 3","210564198.00000000","64.9000000000000000","35.1000000000000000","7.700","235.0"
